Algorithm,Subtype,train_acc,val_acc,train_prec,val_prec,train_rec,val_rec,train_f1,val_f1,test_acc,test_prec,test_rec,test_f1,test_aucroc
KNN,ER,0.7468354430379747,0.7119565217391305,0.6903342192845008,0.5550847457627118,0.7468354430379747,0.7119565217391305,0.6765126760746188,0.6238095238095238,0.7189189189189189,0.6374174174174174,0.7189189189189189,0.6240636450827532,0.5339479075212175
KNN,PR,0.6817359855334539,0.5760869565217391,0.6631702379090567,0.47059915164369037,0.6817359855334539,0.5760869565217391,0.6447770815168159,0.49728933158358973,0.6216216216216216,0.5691660723507856,0.6216216216216216,0.5720903887935479,0.5049070247933884
KNN,HER2,0.8264014466546112,0.8152173913043478,0.8045491311314096,0.6891064136440067,0.8264014466546112,0.8152173913043478,0.7670984320744695,0.7468758135902109,0.827027027027027,0.6921856639247944,0.827027027027027,0.753622261314569,0.5306870548806033
KNN,Mol Subtype,0.6528028933092225,0.6521739130434783,0.5908911003723287,0.4371715241280459,0.6528028933092225,0.6521739130434783,0.52532383733167,0.5234553775743707,0.6054054054054054,0.37382956727219024,0.6054054054054054,0.46223520818115404,
